,코드,시도,시군구,읍면동,하위,위도,경도,코드종류
12834,4518040022,전라북도,정읍시,감곡면,계룡리,35.713252,126.974706,B
12835,4518040023,전라북도,정읍시,감곡면,삼평리,35.751646,126.886101,B
12836,4518040024,전라북도,정읍시,감곡면,방교리,35.718826,126.923841,B
12837,4518040025,전라북도,정읍시,감곡면,오주리,35.715417,126.906762,B
12838,4518040026,전라북도,정읍시,감곡면,진흥리,35.700597,126.932267,B
12839,4518040027,전라북도,정읍시,감곡면,통석리,35.701034,126.970506,B
12840,4518040028,전라북도,정읍시,감곡면,화봉리,35.720393,126.950012,B
12841,4518040029,전라북도,정읍시,감곡면,용곽리,35.729182,126.881287,B
12842,4518040030,전라북도,정읍시,감곡면,유정리,35.731491,126.90441,B
12843,4518040031,전라북도,정읍시,감곡면,대신리,35.707249,126.94702,B
12844,4518041021,전라북도,정읍시,옹동면,비봉리,35.623369,126.99552,B
12845,4518041022,전라북도,정읍시,옹동면,매정리,35.63713,126.960663,B
12846,4518041023,전라북도,정읍시,옹동면,산성리,35.621711,126.969966,B
12847,4518041024,전라북도,정읍시,옹동면,상산리,35.669134,127.002195,B
12848,4518041025,전라북도,정읍시,옹동면,칠석리,35.649693,126.971268,B
12849,4518041026,전라북도,정읍시,옹동면,용호리,35.676413,126.983711,B
12850,4518041027,전라북도,정읍시,옹동면,오성리,35.659175,126.977682,B
12851,4518042021,전라북도,정읍시,칠보면,백암리,35.605381,126.956596,B
12852,4518042022,전라북도,정읍시,칠보면,축현리,35.587578,126.93991,B
12853,4518042023,전라북도,정읍시,칠보면,와우리,35.610049,126.997238,B
12854,4518042024,전라북도,정읍시,칠보면,무성리,35.603016,126.983279,B
12855,4518042025,전라북도,정읍시,칠보면,시산리,35.599385,126.995404,B
12856,4518042026,전라북도,정읍시,칠보면,반곡리,35.573731,126.970596,B
12857,4518042027,전라북도,정읍시,칠보면,수청리,35.551838,126.921325,B
12858,4518043021,전라북도,정읍시,산내면,두월리,35.574216,127.070091,B
12859,4518043022,전라북도,정읍시,산내면,장금리,35.546073,127.059781,B
12860,4518043023,전라북도,정읍시,산내면,매죽리,35.548931,127.016541,B
12861,4518043024,전라북도,정읍시,산내면,예덕리,35.580348,127.04589,B
12862,4518043025,전라북도,정읍시,산내면,능교리,35.570275,127.021657,B
12863,4518043026,전라북도,정읍시,산내면,종성리,35.538774,127.084653,B
12864,4518044021,전라북도,정읍시,산외면,정량리,35.623257,127.052063,B
12865,4518044022,전라북도,정읍시,산외면,평사리,35.618534,127.039471,B
12866,4518044023,전라북도,정읍시,산외면,화죽리,35.635166,127.073317,B
12867,4518044024,전라북도,정읍시,산외면,동곡리,35.629745,127.033645,B
12868,4518044025,전라북도,정읍시,산외면,상두리,35.649726,127.056849,B
12869,4518044026,전라북도,정읍시,산외면,오공리,35.614832,127.019805,B
12870,4518044027,전라북도,정읍시,산외면,목욕리,35.591279,127.062336,B
12871,4518044028,전라북도,정읍시,산외면,종산리,35.599864,127.084122,B
12872,4519010100,전라북도,남원시,동충동,,35.411159,127.383718,B
12873,4519010200,전라북도,남원시,하정동,,35.407618,127.379404,B
12874,4519010300,전라북도,남원시,죽항동,,35.408354,127.3863,B
12875,4519010400,전라북도,남원시,쌍교동,,35.404941,127.382453,B
12876,4519010500,전라북도,남원시,천거동,,35.401227,127.376267,B
12877,4519010600,전라북도,남원시,금동,,35.404216,127.375761,B
12878,4519010700,전라북도,남원시,조산동,,35.396979,127.367256,B
12879,4519010800,전라북도,남원시,왕정동,,35.409585,127.371398,B
12880,4519010900,전라북도,남원시,신정동,,35.407005,127.360232,B
12881,4519011000,전라북도,남원시,화정동,,35.409458,127.34782,B
12882,4519011100,전라북도,남원시,향교동,,35.417254,127.383861,B
12883,4519011200,전라북도,남원시,용정동,,35.431525,127.379893,B
12884,4519011300,전라북도,남원시,광치동,,35.448749,127.377837,B
12885,4519011400,전라북도,남원시,내척동,,35.439934,127.360967,B
12886,4519011500,전라북도,남원시,산곡동,,35.426663,127.366662,B
12887,4519011600,전라북도,남원시,도통동,,35.417239,127.39436,B
12888,4519011700,전라북도,남원시,월락동,,35.424125,127.402424,B
12889,4519011800,전라북도,남원시,고죽동,,35.433528,127.407883,B
12890,4519011900,전라북도,남원시,식정동,,35.444324,127.424288,B
12891,4519012000,전라북도,남원시,갈치동,,35.453484,127.415003,B
12892,4519012100,전라북도,남원시,노암동,,35.39516,127.377651,B
12893,4519012200,전라북도,남원시,어현동,,35.393165,127.389576,B
12894,4519012300,전라북도,남원시,신촌동,,35.40886,127.401075,B
12895,4519025021,전라북도,남원시,운봉읍,주촌리,35.396258,127.508985,B
12896,4519025022,전라북도,남원시,운봉읍,덕산리,35.40776,127.519879,B
12897,4519025023,전라북도,남원시,운봉읍,공안리,35.409967,127.530912,B
12898,4519025024,전라북도,남원시,운봉읍,행정리,35.424665,127.519192,B
12899,4519025025,전라북도,남원시,운봉읍,산덕리,35.422374,127.536116,B
12900,4519025026,전라북도,남원시,운봉읍,동천리,35.436741,127.532413,B
12901,4519025027,전라북도,남원시,운봉읍,용산리,35.432475,127.54438,B
12902,4519025028,전라북도,남원시,운봉읍,북천리,35.443043,127.533499,B
12903,4519025029,전라북도,남원시,운봉읍,서천리,35.437872,127.529782,B
12904,4519025030,전라북도,남원시,운봉읍,준향리,35.437629,127.512211,B
12905,4519025031,전라북도,남원시,운봉읍,장교리,35.4529,127.5035,B
12906,4519025032,전라북도,남원시,운봉읍,권포리,35.465204,127.508728,B
12907,4519025033,전라북도,남원시,운봉읍,임리,35.467523,127.523786,B
12908,4519025034,전라북도,남원시,운봉읍,신기리,35.453039,127.540964,B
12909,4519025035,전라북도,남원시,운봉읍,매요리,35.468695,127.540614,B
12910,4519025036,전라북도,남원시,운봉읍,가산리,35.466743,127.560381,B
12911,4519025037,전라북도,남원시,운봉읍,화수리,35.451672,127.561406,B
12912,4519031021,전라북도,남원시,주천면,주천리,35.379226,127.405053,B
12913,4519031022,전라북도,남원시,주천면,배덕리,35.365876,127.411254,B
12914,4519031023,전라북도,남원시,주천면,송치리,35.384082,127.4185,B
12915,4519031024,전라북도,남원시,주천면,용담리,35.406175,127.412205,B
12916,4519031025,전라북도,남원시,주천면,호기리,35.396587,127.431286,B
12917,4519031026,전라북도,남원시,주천면,장안리,35.388454,127.443651,B
12918,4519031027,전라북도,남원시,주천면,은송리,35.398118,127.447742,B
12919,4519031028,전라북도,남원시,주천면,호경리,35.389185,127.454767,B
12920,4519031029,전라북도,남원시,주천면,용궁리,35.380018,127.449857,B
12921,4519031030,전라북도,남원시,주천면,고기리,35.385741,127.498198,B
12922,4519031031,전라북도,남원시,주천면,덕치리,35.399138,127.497651,B
12923,4519032021,전라북도,남원시,수지면,남창리,35.3291,127.333881,B
12924,4519032022,전라북도,남원시,수지면,초리,35.323406,127.34415,B
12925,4519032023,전라북도,남원시,수지면,산정리,35.329649,127.360354,B
12926,4519032024,전라북도,남원시,수지면,유암리,35.325672,127.377035,B
12927,4519032025,전라북도,남원시,수지면,호곡리,35.337317,127.375104,B
12928,4519032026,전라북도,남원시,수지면,고평리,35.351514,127.393896,B
12929,4519033021,전라북도,남원시,송동면,신평리,35.363658,127.33307,B
12930,4519033022,전라북도,남원시,송동면,송내리,35.358644,127.353622,B
12931,4519033023,전라북도,남원시,송동면,사촌리,35.35594,127.363587,B
12932,4519033024,전라북도,남원시,송동면,송상리,35.366653,127.37902,B
12933,4519033025,전라북도,남원시,송동면,장국리,35.382428,127.361965,B
12934,4519033026,전라북도,남원시,송동면,흑송리,35.374408,127.345852,B
12935,4519033027,전라북도,남원시,송동면,송기리,35.353829,127.338148,B
12936,4519033028,전라북도,남원시,송동면,장포리,35.341556,127.323785,B
12937,4519033029,전라북도,남원시,송동면,영동리,35.339203,127.318513,B
12938,4519033030,전라북도,남원시,송동면,연산리,35.33507,127.317363,B
12939,4519033031,전라북도,남원시,송동면,양평리,35.33505,127.314884,B
12940,4519033032,전라북도,남원시,송동면,두신리,35.34933,127.311771,B
12941,4519033033,전라북도,남원시,송동면,세전리,35.321643,127.319454,B
12942,4519034021,전라북도,남원시,주생면,상동리,35.399488,127.344463,B
12943,4519034022,전라북도,남원시,주생면,중동리,35.39311,127.342569,B
12944,4519034023,전라북도,남원시,주생면,지당리,35.385906,127.331544,B
12945,4519034024,전라북도,남원시,주생면,정송리,35.396471,127.325264,B
12946,4519034025,전라북도,남원시,주생면,영천리,35.381911,127.315339,B
12947,4519034026,전라북도,남원시,주생면,제천리,35.371553,127.314058,B
12948,4519034027,전라북도,남원시,주생면,낙동리,35.382938,127.300578,B
12949,4519034028,전라북도,남원시,주생면,내동리,35.388513,127.279039,B
12950,4519034029,전라북도,남원시,주생면,도산리,35.372935,127.282343,B
12951,4519035021,전라북도,남원시,금지면,옹정리,35.359282,127.303374,B
12952,4519035022,전라북도,남원시,금지면,입암리,35.357425,127.291884,B
12953,4519035023,전라북도,남원시,금지면,서매리,35.356778,127.276272,B
12954,4519035024,전라북도,남원시,금지면,방촌리,35.345051,127.282786,B
12955,4519035025,전라북도,남원시,금지면,택내리,35.330281,127.285116,B
12956,4519035026,전라북도,남원시,금지면,창산리,35.344067,127.302926,B
12957,4519035027,전라북도,남원시,금지면,상신리,35.332218,127.302286,B
12958,4519035028,전라북도,남원시,금지면,신월리,35.326599,127.297708,B
12959,4519035029,전라북도,남원시,금지면,상귀리,35.316759,127.293053,B
12960,4519035030,전라북도,남원시,금지면,귀석리,35.316314,127.29793,B
12961,4519035031,전라북도,남원시,금지면,하도리,35.314434,127.308846,B
12962,4519036021,전라북도,남원시,대강면,풍산리,35.419646,127.264722,B
12963,4519036022,전라북도,남원시,대강면,수홍리,35.406311,127.256185,B
12964,4519036023,전라북도,남원시,대강면,옥택리,35.392254,127.249897,B
12965,4519036024,전라북도,남원시,대강면,평촌리,35.386508,127.2419,B
12966,4519036025,전라북도,남원시,대강면,입암리,35.383324,127.224254,B
12967,4519036026,전라북도,남원시,대강면,송대리,35.370048,127.232662,B
12968,4519036027,전라북도,남원시,대강면,강석리,35.362707,127.229724,B
12969,4519036028,전라북도,남원시,대강면,사석리,35.34773,127.2293,B
12970,4519036029,전라북도,남원시,대강면,방동리,35.345939,127.213835,B
12971,4519036030,전라북도,남원시,대강면,월탄리,35.346832,127.197986,B
12972,4519036031,전라북도,남원시,대강면,생암리,35.331261,127.193468,B
12973,4519036032,전라북도,남원시,대강면,신덕리,35.330438,127.210279,B
12974,4519036033,전라북도,남원시,대강면,방산리,35.320064,127.201273,B
12975,4519037021,전라북도,남원시,대산면,금성리,35.419356,127.335955,B
12976,4519037022,전라북도,남원시,대산면,수덕리,35.411632,127.331015,B
12977,4519037023,전라북도,남원시,대산면,대곡리,35.408911,127.310638,B
12978,4519037024,전라북도,남원시,대산면,풍촌리,35.406582,127.29135,B
12979,4519037025,전라북도,남원시,대산면,신계리,35.425538,127.310747,B
12980,4519037026,전라북도,남원시,대산면,운교리,35.433605,127.322649,B
12981,4519037027,전라북도,남원시,대산면,옥율리,35.439639,127.339204,B
12982,4519037028,전라북도,남원시,대산면,길곡리,35.444903,127.321532,B
12983,4519038021,전라북도,남원시,사매면,서도리,35.488058,127.323298,B
12984,4519038022,전라북도,남원시,사매면,계수리,35.467091,127.329789,B
12985,4519038023,전라북도,남원시,사매면,인화리,35.478318,127.340296,B
12986,4519038024,전라북도,남원시,사매면,화정리,35.46019,127.351382,B
12987,4519038025,전라북도,남원시,사매면,대율리,35.465887,127.359655,B
12988,4519038026,전라북도,남원시,사매면,월평리,35.48664,127.349994,B
12989,4519038027,전라북도,남원시,사매면,오신리,35.496694,127.36443,B
12990,4519038028,전라북도,남원시,사매면,관풍리,35.485397,127.374488,B
12991,4519038029,전라북도,남원시,사매면,대신리,35.477229,127.381492,B
12992,4519039021,전라북도,남원시,덕과면,만도리,35.505837,127.393766,B
12993,4519039022,전라북도,남원시,덕과면,신양리,35.50927,127.38643,B
12994,4519039023,전라북도,남원시,덕과면,사율리,35.512945,127.364757,B
12995,4519039024,전라북도,남원시,덕과면,고정리,35.523394,127.357658,B
12996,4519039025,전라북도,남원시,덕과면,덕촌리,35.54043,127.370143,B
12997,4519039026,전라북도,남원시,덕과면,용산리,35.548283,127.350972,B
12998,4519040021,전라북도,남원시,보절면,서치리,35.475882,127.407496,B
12999,4519040022,전라북도,남원시,보절면,괴양리,35.486276,127.40142,B
13000,4519040023,전라북도,남원시,보절면,진기리,35.495345,127.415192,B
13001,4519040024,전라북도,남원시,보절면,금다리,35.508098,127.425716,B
13002,4519040025,전라북도,남원시,보절면,신파리,35.515286,127.409256,B
13003,4519040026,전라북도,남원시,보절면,황벌리,35.526219,127.396013,B
13004,4519040027,전라북도,남원시,보절면,도룡리,35.530068,127.411867,B
13005,4519040028,전라북도,남원시,보절면,사촌리,35.539727,127.411985,B
13006,4519040029,전라북도,남원시,보절면,성시리,35.546393,127.400445,B
13007,4519041021,전라북도,남원시,산동면,목동리,35.469955,127.440434,B
13008,4519041022,전라북도,남원시,산동면,식련리,35.483105,127.456348,B
13009,4519041023,전라북도,남원시,산동면,부절리,35.477657,127.471666,B
13010,4519041024,전라북도,남원시,산동면,태평리,35.493008,127.471334,B
13011,4519041025,전라북도,남원시,산동면,대기리,35.494182,127.494147,B
13012,4519041026,전라북도,남원시,산동면,월석리,35.500161,127.513092,B
13013,4519041027,전라북도,남원시,산동면,대상리,35.517865,127.47772,B
13014,4519042021,전라북도,남원시,이백면,초촌리,35.418476,127.429067,B
13015,4519042022,전라북도,남원시,이백면,척문리,35.425978,127.421669,B
